student_id,age,parental_education,study_hours_week,attendance_rate,sleep_hours,previous_scores,final_grade,gender_  F ,gender_  M ,gender_F,gender_Female,gender_M,gender_Male,extracurricular_  Yes ,extracurricular_NO,extracurricular_No,extracurricular_YES,extracurricular_Yes,tutoring_  Yes ,tutoring_NO,tutoring_No,tutoring_YES,tutoring_Yes,internet_quality_  Good ,internet_quality_  Poor ,internet_quality_EXCELLENT,internet_quality_Excellent,internet_quality_GOOD,internet_quality_Good,internet_quality_POOR,internet_quality_Poor,family_income_  Low ,family_income_  Medium ,family_income_HIGH,family_income_High,family_income_LOW,family_income_Low,family_income_MEDIUM,family_income_Medium,health_status_  Good ,health_status_  Poor ,health_status_EXCELLENT,health_status_Excellent,health_status_GOOD,health_status_Good,health_status_POOR,health_status_Poor,study_efficiency,sleep_quality,engagement_score
STD00056,19,,-0.045636518387175605,-0.25295852456891205,-0.8704521598393284,-0.4226033104095192,86.9,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.44281169444512036,0.22018829406077933,-0.0
STD00775,25,2.0,0.5584748078173759,0.20413326424436268,0.34115060609037995,1.5091895179411916,100.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.9683759470291292,0.06964018682017202,0.20413326424436268
STD02205,22,2.0,0.5724311750894283,0.0873868766253877,1.8893096958894513,-1.4805414232450818,98.19,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.94156198802207,0.16510087330184023,0.0873868766253877
STD01637,19,,-0.03168015111512355,0.28031522904657546,-0.9714190570001375,0.3083160613038943,84.24,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.3184031202695608,-0.2723035554632019,0.0
STD00590,19,2.0,-0.7314922814708913,0.29812400003930045,1.2330248643441932,-0.7658647042364113,85.85,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-2.8523005164687083,0.3675943047062067,0.29812400003930045
STD02485,18,,-1.6246997868822413,1.790103258763151,-0.4413428469058904,-0.7680303912637099,72.77,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.2294391760509549,-0.7900492684780408,1.790103258763151
STD01209,20,,1.1007793646742672,0.45048792964372536,-1.3332171051597028,0.7566132759547879,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.36015837202023515,-0.6005982134689954,0.0
STD02391,20,2.0,-0.5839535417377664,-1.0118100440922497,-0.003819625875717607,0.16971209155675795,89.58,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.4079162030741014,0.0038647358257257298,-0.0
STD00243,25,,1.4835825812791312,0.7037682282069255,-1.7791542342866096,1.3164433725115803,97.3,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.5300582241294213,-1.2521122231707364,0.7037682282069255
STD00424,25,3.0,-0.4244522014857394,1.3280645891185632,-0.3151342254548788,0.1578008129066135,98.05,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.27417499174519666,-0.41851860564593024,0.0
STD00619,22,2.0,-1.1860711011891676,0.07749311496276257,-1.0134885974838077,-0.7972671661322468,69.16,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4.284744708001228,-0.0785383883982617,0.07749311496276257
STD00334,25,3.0,-0.7175359141988389,-0.8258073248348994,0.3327366979936453,-1.15893689969118,88.27,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-4.102953111380703,-0.27477640244453005,-0.8258073248348994
STD01475,23,4.0,-1.692487856489353,1.1331574843648509,-1.0807998622576804,-2.1529872452214223,75.98,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3.109061372045192,-1.2247164530177905,1.1331574843648509
STD01197,23,,1.0708728633770122,0.32582653269465056,-0.37403158213201765,-0.5947754290797895,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.2872100164130201,-0.12186941352436972,0.0
STD00380,20,2.0,-0.045636518387175605,0.14674944660113784,1.148885783376851,0.9190398030022131,93.31,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.9629871853951116,0.16859835291846761,0.0
STD01750,20,,-0.6078787427755704,-2.6403232137603245,0.9385380809584991,-0.8849774907378559,91.55,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-2.256897514309818,-2.478043882152792,-0.0
STD00723,20,,-0.06557418591867925,0.601862483081888,-0.3572037659385491,0.44908571807832914,88.95,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.48060071897719037,-0.21498754553397664,0.601862483081888
STD00885,20,2.0,-0.045636518387175605,-1.1166839177160748,-0.845210435549126,-2.0576970160202666,75.5,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-2.156093622256864,0.943832900463508,-1.1166839177160748
STD00721,19,2.0,1.1745487345408292,1.717878798625988,-0.020647442069186162,-0.7398764599088231,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.3402436782200023,-0.035469802976513205,1.717878798625988
STD01300,21,,-1.0923640637911018,1.3597246264389626,-0.003819625875717607,0.18378905723420175,81.06,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-1.9898329468252303,-0.0051936393669967185,1.3597246264389626
STD01858,23,2.0,-0.045636518387175605,-0.4112587111709122,2.4109719978869637,0.01161693856393065,85.85,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.012172446649256354,-0.9915332365201519,-0.4112587111709122
STD01735,22,,-0.5261343058964066,0.8897709474642751,0.989021529538904,-1.8606194965360572,90.18,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-3.926470136344795,0.8800026234003971,0.8897709474642751
STD00974,19,3.0,-1.194046168201769,1.743602578948812,1.2919222210213306,-1.307286461061162,94.51,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,6.736986734527258,2.2525989163740694,1.743602578948812
STD02039,24,3.0,0.12582742238375313,0.3802422218390878,-1.7286707857062047,-1.296458025924667,93.99,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-1.151560177118116,-0.6573136203852489,0.0
STD00057,22,2.0,-0.34270776460657565,0.2397508062298126,0.1055611793818254,0.7890985813642727,87.65,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.2005292910419902,0.02530837786336251,0.2397508062298126
STD00959,18,,-0.039655218127724726,0.02060398540266924,1.7462732582449718,1.6976042893162044,94.18,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.7677029347799214,0.03598018872195105,0.0
STD01535,25,2.0,0.7339262820946052,-0.5646120169415993,2.495111078854306,-0.21144882524786612,88.64,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.12194799019508097,-1.4087696987252596,-0.5646120169415993
STD01876,24,2.0,-0.1572874565635945,0.9402291319436631,-0.003819625875717607,-1.4513046483765455,94.06,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-1.7221823262039373,-0.0035913235214755194,0.9402291319436631
STD00559,19,,-0.7594050160149959,0.16752634609265044,0.4421175032511883,0.07767039289655017,81.77,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.32282631836327574,0.07406632986327708,0.16752634609265044
STD01633,20,3.0,-0.5121779386243542,-0.43104623449616175,-1.22383629990216,0.00403703396838411,79.54,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.008275628119400294,0.5275300287125414,-0.43104623449616175
STD01257,23,2.0,0.2773536956231786,-0.35387489352768736,-0.003819625875717607,-2.7723737350289372,93.3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-2.1704041288864695,0.0013516697000851678,-0.0
